PlayerID,Status,TeamID,Team,Jersey,PositionCategory,Position,FirstName,LastName,Height,Weight,BirthDate,College,PhotoUrl,Experience,InjuryStatus,FanDuelPlayerID,DraftKingsPlayerID,FanDuelName,DraftKingsName
20000827,Active,19,POR,27,C,C,Jusuf,Nurkic,84,290,8/23/1994 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000827.png,6,,55057,830642,Jusuf Nurkic,Jusuf Nurkic
20000828,Active,12,CLE,6,C,C,JaVale,McGee,84,270,1/19/1988 12:00:00 AM,Nevada,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000828.png,12,,9739,333212,JaVale McGee,JaVale McGee
20000832,Active,20,DEN,14,G,SG,Gary,Harris,76,210,9/14/1994 12:00:00 AM,Michigan State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000832.png,6,,24544,712593,Gary Harris,Gary Harris
20000833,Active,2,CHA,20,F,SF,Gordon,Hayward,79,225,3/23/1990 12:00:00 AM,Butler,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000833.png,10,,12366,477667,Gordon Hayward,Gordon Hayward
20000834,Active,17,UTA,22,F,PF,Derrick,Favors,81,265,7/15/1991 12:00:00 AM,Georgia Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000834.png,10,,12351,502808,Derrick Favors,Derrick Favors
20000835,Active,19,POR,11,C,C,Enes,Kanter,82,250,5/20/1992 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000835.png,9,,14516,553574,Enes Kanter,Enes Kanter
20000836,Active,25,DAL,3,G,PG,Trey,Burke,72,185,11/12/1992 12:00:00 AM,Michigan,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000836.png,7,Out,15843,605708,Trey Burke,Trey Burke
20000837,Active,6,NY,18,G,SG,Alec,Burks,78,214,7/20/1991 12:00:00 AM,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000837.png,9,Out,14510,512995,Alec Burks,Alec Burks
20000838,Inactive,,,20,F,PF,Trevor,Booker,80,228,11/25/1987 12:00:00 AM,Clemson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000838.png,8,,12350,330453,Trevor Booker,Trevor Booker
20000839,Active,19,POR,5,G,SG,Rodney,Hood,80,208,10/20/1992 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000839.png,6,Questionable,15904,603106,Rodney Hood,Rodney Hood
20000840,Active,17,UTA,27,C,C,Rudy,Gobert,85,258,6/26/1992 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000840.png,7,,40203,739960,Rudy Gobert,Rudy Gobert
20000841,Active,12,CLE,1,G,PG,Dante,Exum,77,214,7/13/1995 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000841.png,5,Out,55055,830636,Dante Exum,Dante Exum
20000842,Active,17,UTA,2,F,SF,Joe,Ingles,79,220,10/2/1987 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000842.png,6,,59318,553306,Joe Ingles,Joe Ingles
20000843,Inactive,,,2,G,SG,Ian,Clark,75,175,3/7/1991 12:00:00 AM,Belmont,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000843.png,6,,17747,504523,Ian Clark,Ian Clark
20000844,Inactive,,,6,F,SF,Jeremy,Evans,81,200,10/24/1987 12:00:00 AM,Western Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000844.png,7,,12391,340764,Jeremy Evans,Jeremy Evans
20000847,Active,28,LAC,31,F,PF,Marcus,Morris,80,218,9/2/1989 12:00:00 AM,Kansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000847.png,9,,14512,469089,Marcus Morris,Marcus Morris Sr.
20000848,Active,27,LAL,88,F,PF,Markieff,Morris,80,245,9/2/1989 12:00:00 AM,Kansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000848.png,9,,14511,469085,Markieff Morris,Markieff Morris
20000849,Active,4,MIA,7,G,PG,Goran,Dragic,75,190,5/6/1986 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000849.png,12,,9673,456456,Goran Dragic,Goran Dragic
20000850,Active,23,NO,6,G,PG,Eric,Bledsoe,73,214,12/9/1989 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000850.png,10,,12355,509449,Eric Bledsoe,Eric Bledsoe
20000851,Inactive,,,,G,SG,Gerald,Green,78,205,1/26/1986 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000851.png,12,,9849,292391,Gerald Green,Gerald Green
20000852,Active,10,TOR,27,C,C,Alex,Len,84,250,6/16/1993 12:00:00 AM,Maryland,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000852.png,7,,15814,616982,Alex Len,Alex Len
20000854,Inactive,,,,F,PF,Anthony,Tolliver,80,240,6/1/1985 12:00:00 AM,Creighton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000854.png,12,,9920,229905,Anthony Tolliver,Anthony Tolliver
20000856,Active,22,HOU,17,F,SF,P.J.,Tucker,77,245,5/5/1985 12:00:00 AM,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000856.png,9,,23407,229602,P.J. Tucker,P.J. Tucker
20000858,Active,13,IND,1,F,SF,T.J.,Warren,80,220,9/5/1993 12:00:00 AM,North Carolina State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000858.png,6,Out,23120,660085,T.J. Warren,T.J. Warren
20000860,Active,24,SA,22,F,SF,Rudy,Gay,80,250,8/17/1986 12:00:00 AM,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000860.png,14,,9577,266358,Rudy Gay,Rudy Gay
20000862,Active,22,HOU,15,C,C,DeMarcus,Cousins,82,270,8/13/1990 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000862.png,9,,12362,509450,DeMarcus Cousins,DeMarcus Cousins
20000863,Inactive,,,2,G,PG,Darren,Collison,72,175,8/23/1987 12:00:00 AM,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000863.png,10,,9624,295432,Darren Collison,Darren Collison
20000864,Active,22,HOU,16,G,SG,Ben,McLemore,75,195,2/11/1993 12:00:00 AM,Kansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000864.png,7,Out,15727,604898,Ben McLemore,Ben McLemore
20000865,Inactive,,,,G,SG,Nik,Stauskas,78,205,10/7/1993 12:00:00 AM,Michigan,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000865.png,5,,23801,698985,Nik Stauskas,Nik Stauskas
20000867,Inactive,,,18,F,SF,Omri,Casspi,81,225,6/22/1988 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000867.png,10,,9960,503779,Omri Casspi,Omri Casspi
20000868,Inactive,,,6,F,PF,Derrick,Williams,80,240,5/25/1991 12:00:00 AM,Arizona,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000868.png,7,,14500,509168,Derrick Williams,Derrick Williams
20000872,Inactive,,,15,F,PF,Eric,Moreland,82,238,12/24/1991 12:00:00 AM,Oregon State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000872.png,4,,16063,553542,Eric Moreland,Eric Moreland
20000874,Active,28,LAC,9,F,PF,Serge,Ibaka,84,235,9/18/1989 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000874.png,11,,9957,456450,Serge Ibaka,Serge Ibaka
20000875,Active,23,NO,12,C,C,Steven,Adams,83,265,7/20/1993 12:00:00 AM,Pittsburgh,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000875.png,7,,23169,679478,Steven Adams,Steven Adams
20000876,Inactive,,,,G,SG,Andre,Roberson,79,210,12/4/1991 12:00:00 AM,Colorado,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000876.png,6,,15548,548635,Andre Roberson,Andre Roberson
20000877,Active,1,WAS,4,G,PG,Russell,Westbrook,75,200,11/12/1988 12:00:00 AM,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000877.png,12,Questionable,9642,329830,Russell Westbrook,Russell Westbrook
20000878,Inactive,,,,F,SF,Lance,Thomas,80,235,4/24/1988 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000878.png,9,,16859,329890,Lance Thomas,Lance Thomas
20000879,Inactive,,,4,F,PF,Nick,Collison,82,255,10/26/1980 12:00:00 AM,Kansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000879.png,14,,9649,57819,Nick Collison,Nick Collison
20000881,Active,28,LAC,1,G,PG,Reggie,Jackson,75,208,4/16/1990 12:00:00 AM,Boston College,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000881.png,9,,14523,462444,Reggie Jackson,Reggie Jackson
20000882,Active,13,IND,26,G,SG,Jeremy,Lamb,77,180,5/30/1992 12:00:00 AM,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000882.png,8,Out,15559,552980,Jeremy Lamb,Jeremy Lamb
20000884,Active,8,BKN,7,F,SF,Kevin,Durant,82,240,9/29/1988 12:00:00 AM,Texas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000884.png,12,Out,9646,329525,Kevin Durant,Kevin Durant
20000887,Active,20,DEN,5,G,SG,Will,Barton,77,181,1/6/1991 12:00:00 AM,Memphis,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000887.png,8,,17333,551760,Will Barton,Will Barton
20000888,Inactive,,,0,F,PF,Thomas,Robinson,82,237,3/17/1991 12:00:00 AM,Kansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000888.png,5,,15730,513057,Thomas Robinson,Thomas Robinson
20000890,Inactive,,,,G,SG,Dion,Waiters,75,210,12/10/1991 12:00:00 AM,Syracuse,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000890.png,8,,16220,552007,Dion Waiters,Dion Waiters
20000896,Active,6,NY,25,F,SF,Reggie,Bullock,78,205,3/16/1991 12:00:00 AM,North Carolina,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000896.png,7,,15947,552335,Reggie Bullock,Reggie Bullock
20000898,Inactive,,,24,G,PG,Will,Cherry,72,185,2/8/1991 12:00:00 AM,Montana,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000898.png,1,,19380,522979,Will Cherry,Will Cherry
20000899,Inactive,,,11,F,SF,Devyn,Marble,78,200,9/21/1992 12:00:00 AM,Iowa,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000899.png,2,,15699,553557,,Devyn Marble
20000900,Inactive,,,24,G,PG,Kalin,Lucas,73,195,5/24/1989 12:00:00 AM,Michigan State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000900.png,2,,16658,401097,Kalin Lucas,Kalin Lucas
20000901,Active,1,WAS,14,G,PG,Ish,Smith,72,175,7/5/1988 12:00:00 AM,Wake Forest,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000901.png,10,,12511,329873,Ish Smith,Ish Smith
20000903,Active,19,POR,23,F,SF,Robert,Covington,79,209,12/14/1990 12:00:00 AM,Tennessee State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000903.png,7,,20491,525052,Robert Covington,Robert Covington
20000904,Active,30,SAC,20,C,C,Hassan,Whiteside,84,265,6/13/1989 12:00:00 AM,Marshall,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000904.png,8,,12363,513234,Hassan Whiteside,Hassan Whiteside
20000911,Inactive,,,22,G,SG,Elijah,Millsap,78,225,8/12/1987 12:00:00 AM,UAB,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000911.png,3,,12828,338887,Elijah Millsap,Elijah Millsap
20000912,Active,29,PHO,2,G,SG,Langston,Galloway,73,200,12/9/1991 12:00:00 AM,Saint Joseph's,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000912.png,6,,17230,551321,Langston Galloway,Langston Galloway
20000916,Active,8,BKN,10,G,SG,Tyler,Johnson,75,186,5/7/1992 12:00:00 AM,Fresno State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000916.png,6,,18600,571786,Tyler Johnson,Tyler Johnson
20000917,Inactive,,,12,G,PG,Larry,Drew II,74,180,3/5/1990 12:00:00 AM,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000917.png,2,,16284,462459,Larry Drew II,Larry Drew II
20000920,Inactive,,,4,G,PG,Lorenzo,Brown,77,189,8/26/1990 12:00:00 AM,North Carolina State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000920.png,5,,15964,502908,Lorenzo Brown,Lorenzo Brown
20000922,Inactive,,,77,C,C,Joffrey,Lauvergne,83,260,9/30/1991 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000922.png,4,,40209,739968,Joffrey Lauvergne,Joffrey Lauvergne
20000923,Inactive,,,5,G,PG,David,Stockton,71,165,7/24/1991 12:00:00 AM,Gonzaga,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000923.png,2,,18704,524952,David Stockton,David Stockton
20000926,Inactive,,,45,F,PF,Jack,Cooley,82,274,4/12/1991 12:00:00 AM,Notre Dame,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000926.png,2,,15994,511074,Jack Cooley,Jack Cooley
20000928,Inactive,,,30,F,SF,Michael,Beasley,81,235,1/9/1989 12:00:00 AM,Kansas State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000928.png,11,,9587,405345,Michael Beasley,Michael Beasley
20000930,Inactive,,,31,G,SG,Jarell,Eddie,79,218,10/30/1991 12:00:00 AM,Virginia Tech,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000930.png,3,,16375,552302,Jarell Eddie,Jarell Eddie
20000933,Active,7,PHI,31,G,SG,Seth,Curry,74,185,8/23/1990 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000933.png,6,,15583,463135,Seth Curry,Seth Curry
20000934,Inactive,,,0,G,SG,Sean,Kilpatrick,76,212,1/6/1990 12:00:00 AM,Cincinnati,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000934.png,4,,15520,511055,Sean Kilpatrick,Sean Kilpatrick
20000938,Inactive,,,20,G,PG,Dwight,Buycks,75,190,3/6/1989 12:00:00 AM,Marquette,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000938.png,3,,16506,504885,Dwight Buycks,Dwight Buycks
20000941,Inactive,,,17,G,SG,Vander,Blue,77,200,7/17/1992 12:00:00 AM,Marquette,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000941.png,3,,15798,552380,Vander Blue,Vander Blue
20000947,Inactive,,,20,G,PG,Marquis,Teague,74,189,2/28/1993 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000947.png,3,,15765,603097,Marquis Teague,Marquis Teague
20000966,Inactive,,,27,G,SG,Jordan,Crawford,77,195,10/23/1988 12:00:00 AM,Xavier,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000966.png,6,,12352,401082,Jordan Crawford,Jordan Crawford
20000968,Inactive,,,8,F,SF,MarShon,Brooks,77,200,1/26/1989 12:00:00 AM,Providence,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000968.png,5,,14524,398434,Marshon Brooks,MarShon Brooks
20000969,Inactive,,,32,G,PG,Julyan,Stone,78,200,12/7/1988 12:00:00 AM,UTEP,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000969.png,4,,16906,399800,Julyan Stone,Julyan Stone
20000994,Inactive,,,50,C,C,Emeka,Okafor,82,255,9/28/1982 12:00:00 AM,Connecticut,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000994.png,10,,9631,65903,Emeka Okafor,Emeka Okafor
20001004,Inactive,,,21,F,SF,James,Nunnally,79,208,7/14/1990 12:00:00 AM,UC Santa Barbara,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001004.png,2,,17541,478206,James Nunnally,James Nunnally
20001013,Inactive,,,18,G,SG,DeAndre,Liggins,78,209,3/31/1988 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001013.png,5,,14552,469487,DeAndre Liggins,DeAndre Liggins
20001016,Inactive,,,13,G,SG,Darius,Johnson-Odom,74,204,9/28/1989 12:00:00 AM,Marquette,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001016.png,2,,15802,504890,Darius Johnson-Odom,Darius Johnson-Odom
20001021,Inactive,,,20,G,SG,D.J.,Stephens,77,188,12/19/1990 12:00:00 AM,Memphis,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001021.png,2,,17344,524963,D.J. Stephens,D.J. Stephens
20001022,Inactive,,,33,C,C,Willie,Reed,83,245,5/16/1990 12:00:00 AM,Saint Louis,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001022.png,3,,34615,469333,Willie Reed,Willie Reed
20001023,Inactive,,,22,G,SG,Scotty,Hopson,79,215,8/8/1989 12:00:00 AM,Tennessee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,2,,16607,461025,Scotty Hopson,Scotty Hopson
20001027,Inactive,,,27,F,PF,Lamar,Odom,82,245,11/6/1979 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,,,
20001028,Inactive,,,4,F,SF,Luke,Walton,80,235,3/28/1980 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,,,
20001032,Inactive,,,12,G,SG,Damien,Wilkins,78,217,1/11/1980 12:00:00 AM,Georgia,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001032.png,10,,9932,57795,Damien Wilkins,Damien Wilkins
20001052,Inactive,,,5,G,PG,Jason,Kidd,76,220,3/23/1973 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,,,
20001075,Inactive,,,20,G,PG,Jeremy,Pargo,74,219,3/7/1986 12:00:00 AM,Gonzaga,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001075.png,3,,119531,295903,Jeremy Pargo,Jeremy Pargo
20001079,Inactive,,,10,G,PG,Scott,Machado,73,205,6/8/1990 12:00:00 AM,Iona,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001079.png,2,,18919,475539,Scott Machado,Scott Machado
20001092,Inactive,,,5,F,PF,Juwan,Howard,81,250,2/7/1973 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,,,
20001175,Inactive,,,6,G,PG,Blake,Ahearn,74,190,5/27/1984 12:00:00 AM,Missouri State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001175.png,3,,,,,
20001182,Inactive,,,13,G,SG,Xavier,Silas,77,198,1/22/1988 12:00:00 AM,Northern Illinois,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001182.png,2,,16855,329551,Xavier Silas,Xavier Silas
20001224,Inactive,,,6,F,PF,Sean,Marks,82,250,8/23/1975 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,,,
20001245,Inactive,,,6,G,PG,Bobby,Brown,74,175,9/24/1984 12:00:00 AM,Cal State Fullerton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001245.png,4,,74101,2147483597,Bobby Brown,Bobby Brown
20001261,Inactive,,,6,F,SF,Adam,Morrison,80,205,7/19/1984 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,,,
20001281,Inactive,,,10,G,PG,Tyronn,Lue,72,175,5/3/1977 12:00:00 AM,,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,,,,,,
20001389,Active,30,SAC,22,F,PF,Richaun,Holmes,82,235,10/15/1993 12:00:00 AM,Bowling Green,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001389.png,5,,23447,695069,Richaun Holmes,Richaun Holmes
20001391,Active,14,DET,13,C,C,Jahlil,Okafor,82,270,12/15/1995 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001391.png,5,,58083,842301,Jahlil Okafor,Jahlil Okafor
20001393,Active,26,GS,12,F,SF,Kelly,Oubre Jr.,79,203,12/9/1995 12:00:00 AM,Kansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001393.png,5,,58153,843271,Kelly Oubre,Kelly Oubre Jr.
20001395,Inactive,,,9,G,SG,Aaron,Harrison,78,210,10/28/1994 12:00:00 AM,Kentucky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001395.png,3,,42664,786407,Aaron Harrison,Aaron Harrison
20001396,Active,29,PHO,8,F,PF,Frank,Kaminsky,84,240,4/4/1993 12:00:00 AM,Wisconsin,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001396.png,5,,16448,606731,Frank Kaminsky,Frank Kaminsky
20001397,Inactive,,,,F,PF,Dimitrios,Agravanis,82,229,12/20/1994 12:00:00 AM,&nbsp;,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,,,
20001400,Active,25,DAL,0,F,SF,Josh,Richardson,77,200,9/15/1993 12:00:00 AM,Tennessee,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001400.png,5,,16233,604288,Josh Richardson,Josh Richardson
20001401,Active,21,MEM,7,F,SF,Justise,Winslow,78,222,3/26/1996 12:00:00 AM,Duke,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001401.png,5,Out,58084,842298,Justise Winslow,Justise Winslow
20001403,Inactive,,,,G,SG,Mario,Hezonja,80,220,2/25/1995 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001403.png,5,,63123,840595,Mario Hezonja,Mario Hezonja
20001404,Inactive,,,,G,PG,Jerian,Grant,76,204,10/9/1992 12:00:00 AM,Notre Dame,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001404.png,5,,15996,552319,Jerian Grant,Jerian Grant
20001405,Active,23,NO,9,C,C,Willy,Hernangomez,83,250,5/27/1994 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001405.png,4,,63127,840567,Willy Hernangomez,Guillermo Hernangomez
20001406,Active,25,DAL,6,F,PF,Kristaps,Porzingis,87,240,8/2/1995 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001406.png,4,Out,63122,877869,Kristaps Porzingis,Kristaps Porzingis
20001408,Inactive,,,,F,SF,Rondae,Hollis-Jefferson,78,217,1/3/1995 12:00:00 AM,Arizona,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001408.png,5,,42148,750654,Rondae Hollis-Jefferson,Rondae Hollis-Jefferson
20001409,Inactive,,,20,F,PF,Chris,McCullough,83,200,2/5/1995 12:00:00 AM,Syracuse,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001409.png,3,,59483,851153,Chris McCullough,Chris McCullough
20001411,Inactive,,,28,G,SG,R.J.,Hunter,77,185,10/24/1993 12:00:00 AM,Georgia State,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001411.png,4,,23248,691716,RJ Hunter,R.J. Hunter
20001412,Inactive,,,25,C,C,Jordan,Mickey,80,235,7/9/1994 12:00:00 AM,LSU,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001412.png,3,,41063,745825,Jordan Mickey,Jordan Mickey
20001413,Active,2,CHA,3,G,PG,Terry,Rozier,73,190,3/17/1994 12:00:00 AM,Louisville,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001413.png,5,,42677,786293,Terry Rozier,Terry Rozier
20001414,Inactive,,,52,G,PG,Marcus,Thornton,75,190,2/9/1993 12:00:00 AM,William & Mary,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/0.png,0,,,602210,,Marcus Thornton
20001416,Active,10,TOR,24,F,SF,Norman,Powell,75,215,5/25/1993 12:00:00 AM,UCLA,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001416.png,5,,16293,609861,Norman Powell,Norman Powell
20001417,Inactive,,,,F,SF,Axel,Toupane,79,210,7/23/1992 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001417.png,2,,145833,880954,Axel Toupane,Axel Toupane
20001418,Active,14,DET,55,G,PG,Delon,Wright,77,185,4/26/1992 12:00:00 AM,Utah,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001418.png,5,,40830,744102,Delon Wright,Delon Wright
20001419,Active,11,CHI,6,C,C,Cristiano,Felicio,82,270,7/7/1992 12:00:00 AM,None,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001419.png,5,,63478,839018,Cristiano Felicio,Cristiano Felicio
20001420,Active,15,MIL,9,F,PF,Bobby,Portis,82,250,2/10/1995 12:00:00 AM,Arkansas,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001420.png,5,,42156,750703,Bobby Portis,Bobby Portis
